qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_You_found_yourself_a|Os encontrasteis estudiando en la Ciudadela en Antigua, aprendiendo teología, filosofía y medicina. Pero no todas vuestras lecciones se impartieron en las aulas. A veces os aventurabais con vuestros compañeros por los callejones en busca de vino, mujeres y una buena pelea. Sin embargo, no dejasteis de observar cómo se llevaba a cabo el arreglo de una mandíbula rota, o cómo un ciudadano enfadado podía ser persuadido para dejar su garrote y aceptar una compensación en dinero por la destrucción de su tienda.
qstr_Heeding_the_call_of_|Atendiendo a la llamada del camino, viajasteis de aldea en aldea comprando y vendiendo lo que podíais. No fue una vida adinerada, pero aprendisteis a regatear incluso frente los ancianos más miserables, consiguiendo buenos precios. Intuisteis que pronto estaríais preparado para comenzar vuestro propio negocio...
qstr_You_pursued_a_career|Seguiste tu camino como herrero, en la elaboración de artículos de oficio y la belleza del simple metal. Como pasaba el tiempo te convertiste en un maestro de tu oficio, y el trabajo bien hecho empezó a atraer buenos precios. Con la comida en su vientre y leña en el fuego, podías sentirse orgullosos de tu trabajo y tu creciente reputación.
qstr_Dissatisfied_with_co|Hastiado de la ambición de dinero de los hombres, os refugiasteis en los bosques de vuestro señor y decidisteis haceros con su botín de caza, sin atender a las leyes. Cazasteis ciervos, jabalíes y gansos, y vendisteis su preciada carne en el mercado negro. Talasteis árboles ante las narices de los guardias y los convertisteis en leña que calentó muchos hogares helados en invierno. Todo por una miaja de dinero, por supuesto...
qstr_You_packed_your_few_|Empaquetasteis las pocas propiedades que os pertenecían y partisteis hacia el mundo para difundir el mensaje de la Estrella de Siete Puntas. Pregonasteis su palabra a todo el que quiso escucharos e impresionasteis a muchos con la pasión de tus sermanos. A pesar de que hicisteis voto de pobreza, en tus viajes nunca te faltó comida, bebida o abrigo. La hospitalidad de los campesinos fue siempre generosa con un {s13} de los Siete.
qstr_Dissatisfied_with_a_|Descontento con una vida sencilla de trabajar por monedas, tomáis las calles haciendo lo que fuera necesario para sobrevivir. Evitando las leyes de los hombres tomando cualquier camino lejos del hacha del verdugo.
qstr_You_found_work_as_a_|Encontraste trabajo como jornalero, rompiendote la espalda en los campos de un agricultor local. Aunque el trabajo era duro, era un lugar donde eras recompensado con comida y un lugar para dormir, y cada día te ponías más músculoso a medida que arrastrabas paja y rocas.
qstr_You_became_part_of_a|Os unisteis a una banda de forajidos y creciste haciéndote experto en el arte de la emboscada. Aprendiste cómo manejar, con cierta facilidad, cualquier arma que obtenías de tus víctimas. Cuando los tiempos eran buenos, ibas de juerga y festejabas como un rey. Cuando las cosechas eran escasas, vivías de la tierra o realizado incursiones rápidas en pequeños pueblos. Tú te enorgullecías de tu capacidad de adaptación y la capacidad para la violencia.
qstr_You_found_work_at_Lo|Encontraste trabajo en la corte de Lord Whent, el cuidado de los grandes caballos de guerra de los señores, caballeros y damas, espantando a los caballos de labor de los agricultores y entrenando a los corceles que había en el enorme establo del castillo.
qstr_He_served_Old_Lord_Whe|Sirvió al viejo Lord Whent, como espada juramentada, nunca se aprovechó de él o de su familia en su vida.
qstr_The_son_of_a_landless|El hijo de un caballero errante, su padre sirvió un señor menor, pasando sus noches emborrachándose y marchándose de putas.
qstr_Return_to_the_tavern|Regresar a la taberna y buscar a Gueren.
qstr_Travel_to_Castle_Bla|Viajáis al Castillo Negro.
qstr_Orphan_Maker_is_the_|Hacedora de Huérfanos es la ancestral espada de Acero Valyrio de la Casa Roxton. El intrépido Jon Roxton la usó para matar a uno de los Traidores, Hugh Hammer, el Duro.
qstr_Magister_Illyrio_task|El Magister Illyrio os encomienda la tarea de la búsqueda de sus conocidos en Meereen. Busca a Bayle Neres en Volantis a bordo de un barco rumbo a la Bahía de los Esclavos, a continuación, hablar con Belandra Kheranes en Meereen.
qstr_You_ve_lost_5_streng|Habéis perdido 5 puntos de fuerza.
qstr_But_who_did_this?!|Pero, ¡¿quién hizo esto ?!
qstr_The_young_bard_prefe|¡El joven bardo prefirió huir en vez de batirse en duelo contigo!
qstr_You_roasted_the_onio|Asas las cebollas en la chimenea, que parecen deliciosas.
qstr_Your_stomach_grumble|Tu estómago ruge.
qstr_You_roasted_the_turn|Asas los nabos en la chimenea, que parecen deliciosos
qstr_You_roasted_the_radd|Asas los rábanos en la chimenea, que parecen deliciosos
qstr_You_managed_to_catch|Te las arreglas para pescar un pez gordo y fumas delante de la chimenea.
qstr_The_fish_got_away!|¡El pez se escapó!
qstr_You_re_soaked_and_sh|Estás empapado y tiritando, y golpeas una roca con tus nudillos. Va a pasar un largo tiempo antes de que estés seco nuevo.
qstr_The_line_broke!.|¡Te pasaste de la raya!
qstr_Using_your_mighty_ha|¡Utilizando tus poderosas manos, te las arreglas para atrapar cinco sabrosos peces!
qstr_All_you_got_was_a_ro|¡Todo lo que conseguí, fue una roca!
qstr_The_farmers_family_w|La familia del granjero pagó.
qstr_It_is_common_knowledge|Es sabido que la grulla es un símbolo del Guerrero. Tus hombres están impresionados por tu conocimiento de las tradiciones, y están agradecidos de que los dioses estén con ellos.
qstr_The_mushrooms_were_reall|Las setas estaban deliciosas. Pero ahora tienes diarrea y te siente horrible.
qstr_The_child_s_eyes_foll|Los ojos del niño le siguen con tristeza.
qstr_The_people_of_Volanti|La gente de Volantis sabe de vuestra piedad.
qstr_Blood_and_death_everyw|Sangre y muerte por doquier. El septón no opone resistencia y os hacéis con su oro.
qstr_The_brothers_bless_yo|Los hermanos os bendicen y seguís vuestro camino .
qstr_The_septon_bless_you_|El septón os bendice y seguís vuestro camino .
qstr_The_sheep_were_devou|Las ovejas fueron devoradas en el acto.
qstr_With_the_blood_of_the|Con la sangre de los comediantes cubriendo tu arma, dáis la bienvenida a una fácil victoria.
qstr_Your_soldiers_get_a_kic| Vuestros hombres son repelidos por la turba de inofensivos comediantes.
qstr_The_widow_is_gratefu|La viuda es agradecida.
qstr_It_was_a_magnificent|Fue un magnífico funeral.
qstr_You_fried_the_eggs_o|Fríes los huevos en una roca, ¡que parecen deliciosos!
qstr_When_you_cracked_the|Cuando se les resquebrajó, ¡se llenaron de gusanos!
qstr_When_you_cracked_them|Cuando se resquebrajaron, se dio cuenta de que no eran los huevos de gansos. ¡Eran huevos de serpiente!
qstr_A_wise_decision!|¡Una sabia decisión!
qstr_A_stupid_decision!|¡Una estúpida decisión!
qstr_When_you_crached_ope|Cuando abres los huevos, resultaron ser muy viejos. El olor a podrido perdurará durante horas.
qstr_The_apples_were_very|¡Las manzanas estaban deliciosas!
qstr_The_berries_were_ver|¡Las bayas estaban deliciosas!
qstr_The_berries_were_very|¡Las bayas estaban deliciosas! Pero te sientes débil y ¡hay sangre en tu orina!
qstr_You_were_so_focused_|¡Estabas tan concentrado en las bayas, tropezaste con una piedra y te dañaste la mano!
qstr_The_berries_tasted_h|¡Las bayas tenían un sabor horrible! ¡Y ahora tienes calambres en el estómago!
qstr_The_nest_was_empty!|¡La guaridao estaba vacía!
qstr_Your_retinue_thoroug|¡Toda la corte disfrutó de la fiesta!
qstr_Your_men_sing_songs_|¡Tus hombres cantan canciones de tu grandeza!
qstr_The_preparations_are|Los preparativos se suspendieron.
qstr_The_cook_served_gril|El cocinero sirve serpiente a la plancha, con salsa de mostaza picante y cuenco caramelizado hilvanado, relleno de crema. ¡Estaba delicioso!
qstr_Your_courtier_hands_|Tu cortesano te da tu cena. Se compone de una barra de pan, y la mitad de una manzana.
qstr_The_cook_served_roas|El cocinero sirvió cabrito asado sobre una cama de cebollas en rodajas, regados con licor pálido verde de Volantis. ¡Estaba delicioso!
qstr_Your_courtier_hands_y|Tu sirviente te trae tu comida. Consiste en media cebolla.
qstr_The_cook_served_hone|El cocinero sirvió cordero con miel aromática y menta aplastada, y a un lado unos pequeños higos verdes y langostas con miel. ¡Estaba delicioso!
qstr_Your_courtier_hands_yo|Tu sirviente te trae la cena. Se compone de un nabo encurtido.
qstr_You_managed_to_pierc|¡Te las arreglas para atravesar el corazón de los ciervos!
qstr_You_missed_and_the_s|¡Fallaste el tiro y el ciervo ha escapado!
qstr_You_missed!|¡Fallaste!
qstr_You_missed_and_the_b|¡Fallaste el tiro y el oso te mutila la pierna!
qstr_You_managed_to_pierce|¡Te las arreglas para perforar el ojo del oso!
qstr_You_missed_and_the_bo|Fallaste, y el jabalí intentó mutilarte, ¡pero conseguiste escapar!
qstr_You_managed_to_strik|Te las arreglas para golpear a la enorme bestia entre los ojos.
qstr_You_ve_gained_1_agil|Habéis ganado 1 punto de agilidad.
qstr_You_feel_a_serene_ca|Sientes una calma serena apoderándose de tí.
qstr_The_local_peasantry_|El campesinado local es debidamente impresionado.
qstr_You_can_t_help_but_f|No se puede dejar de sentir un cierto temor - El Desconocido es el aspecto de la muerte.
qstr_The_people_of_King_s|Los habitantes de Desembarco del Rey son debidamente impresionados.
qstr_The_peasants_are_dul|Los campesinos son debidamente impresionados.
qstr_Your_eyes_start_to_h|Os empiezan a picar los ojos.
qstr_You_couldn_t_resist_|No se podía resistir la tentación, y los gritos de la joven se hace eco en la noche.
qstr_You_re_met_with_a_ro|¡Eres recibido con una sonora ovación!
qstr_This_sept_is_cold!_A|¡El septo es frío! ¡Y me duelen las rodillas!
qstr_The_crew_is_horrifie|¡La tripulación está aterrorizada! ¡Un kraken!
qstr_The_shape_soon_disap|La forma pronto desaparece.
qstr_One_of_the_fish_hit_|¡Uno de los peces te golpea en la cabeza!
qstr_You_managed_to_dodge|¡Te las arreglas para esquivar los peces!
qstr_It_s_hard_work_but_r|¡Es un trabajo duro, pero gratificante!
qstr_You_slipped_on_the_p|¡Te deslizas sobre las tablas, y te lastimas las rodillas!
qstr_Your_crew_is_too_dru|¡Tu tripulación está demasiado borracho para cuidar de un gato.
qstr_The_crew_is_close_to|¡La tripulación está cerca de amotinarse!
qstr_The_crew_is_still_mu|La tripulación sigue murmurando.
qstr_The_crew_look_reliev|La tripulación se ve aliviada.
qstr_Everyone_knows_the_s|¡Todo el mundo sabe que el tiburón es un presagio de la muerte!
qstr_The_scorpion_was_cru|¡El escorpión fue aplastado!
qstr_The_scorpion_ignores|El escorpión te ignora y continúa su viaje a través de una roca.
qstr_The_scorpion_dodged_|¡El escorpión esquivó tu poderoso puntapié! Pero luego se metió en un agujero.
qstr_The_scorpion_stung_y|¡El escorpión le picó! Pero parece ser una especie inofensiva de escorpión.
qstr_The_snake_was_crushe|La serpiente fue aplastada bajo la bota.
qstr_The_snake_didn_t_bit|La serpiente no te muerde, pero demostraste ser un cobarde.
qstr_The_snake_evaded_you|¡La serpiente esquivó tu bota y te mordió! Te siente débil.
qstr_The_snake_evaded_your|¡La serpiente evadió su bota y le mordió! Pero parece ser una especie inofensiva de serpiente.
qstr_The_snake_evaded_your_|¡La serpiente esquivó tu bota y te mordió! Te sientes un poco débil.
qstr_You_ve_shown_yoursel|¡Has demostrado ser un cobarde!
qstr_You_showed_yourself_|¡Enseñas como debe ser un hombre sin miedo!
qstr_But_what_does_it_mea|Pero ¡¿qué significa?!
qstr_Victory_will_be_mine|¡La victoria será mía!
qstr_Delicious_indeed!|¡Realmente delicioso!
qstr_Delicious!|¡Delicioso!
qstr_Your_stomach_grumbles|¡Tu estómago ruge!
qstr_Refreshing!|¡Refrescante!
qstr_You_re_so_thirsty!|¡Estás tan sediento!
qstr_It_was_empty!|¡Estaba vacío!
qstr_Time_to_look_for_ano|Es hora de buscar otra roca.
qstr_You_re_filled_with_a|¡Estás lleno de ambición!
qstr_A_depressing_song_in|Una canción realmente deprimente.
qstr_Praise_the_watchers_|¡Alabada sea la Guardia en el Muro!
qstr_A_joyous_song!|¡Una canción alegre!
qstr_A_song_for_children!|¡Una canción para los niños!
qstr_I_d_almost_forgotten|Casi había olvidado cómo sonaba ...
qstr_I_wonder_what_happen|Me pregunto qué pasó con el Rey de la Noche ...
qstr_They_both_fled_the_v|Ambos huyeron de la aldea por los bosques, y han sido declarados forajidos. 
qstr_The_fanatic_shouts_a|El fanático empieza a maldecirte furiosamente por tus pensamientos paganos!
qstr_Your_courtiers_are_h|Tus cortesanos palidecen ante tu furiosa mirada.\n
qstr_Your_courtiers_are_i|Tus cortesanos se asombran por tu pacienca.
qstr_Your_courtiers_are_ho|¡Tus cortesanos se aterrizan por tu mirada llena de furia!
qstr_Your_courtiers_are_in|¡Tus cortesanos están maravillados por tu paciencia!
qstr_The_old_man_starts_t|El anciano empieza a darse placer a sí mismo. ¡Qué tonto eres!
qstr_The_old_woman_starts|El anciano empieza a darse placer a sí mismo. ¡Qué tonto eres!
qstr_The_man_has_tears_in|Los ojos del hombre derramaban amargas lágrimas
qstr_Foolish_child!|¡Niño tonto!
qstr_A_faint__plop__was_h|Un débil 'plof' resonó cuando el niño se derrumbó hacia el suelo
qstr_Foolish_children!|¡Estúpidos niños!
qstr_That_ll_teach_them_t|¡Eso les enseñará la forma correcta del mundo!
qstr_Your_courtiers_have_|Tus sirvientes tienen una mirada de preocupación en sus ojos.
qstr_Your_courtiers_can_s|Tus sirvientes pueden dormir bien de nuevo.
qstr_Your_courtiers_are_hor|Tus sirvientes están horrorizados. ¡Los campesinos se morirán de hambre!
qstr_Your_courtiers_are_horr|Tus sirvientes están horrorizados. ¡La gente piensa que estás loco!
qstr_Your_courtiers_roll_|Tus sirvientes ponen los ojos. ¡No tendrá ningún efecto!
qstr_Your_courtiers_are_horri|Tus cortesanos se horrorizan, pero los campesinos te amarán.
qstr_Both_nobles_and_peas|Ambos, nobles y campesinos, ¡se alegran por la noticia!
qstr_Your_courtiers_are_horrif|Tus cortesanos están horrorizados. ¡Esta es una señal de locura!
qstr_The_peasants_are_out|¡Los campesinos están furiosos!
qstr_Your_courtiers_are_horrifi|Tus cortesanos están horrorizados. ¡Los nobles están furiosos!
qstr_Peasant_and_noble_al|¡Tanto los campesinos como los nobles se sienten ultrajados!
qstr_Your_courtiers_are_ind|Tus cortesanos reaccionan de manera indiferente, ¡pero los ciudadanos están indignados!
