qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_The_men_of_the_Storm|Gli uomini di Terre della Tempesta disapprovano.
qstr_The_man_in_the_sack_|L'uomo nel sacco urla qualcosa ferocemente.
qstr_The_old_man_looks_pl|ll vecchio sembra contento.
qstr_The_men_of_the_villa|Gli uomini del villaggio non sono d'accordo.
qstr_And_a_tasty_boar_it_|E un gustoso cinghiale!
qstr_A_fine_meal_and_an_e|Un ottimo pasto, e del vino squisito!
qstr_Your_weapon_broke.|La tua arma si è rotta.
qstr_Hah!_Your_weapon_bro|Ha! La tua arma è rotta. Non potra essere riparata fino alla fine della battaglia
qstr_You_broke_your_lance|La tua lancia si è spezzatata!
qstr_You_broke_your_spear|La tua lancia si è spezzatata!
; qstr_Your_{s20}_is_too_cr|Your {s20} is too crapy to fall apart!
qstr_Your_{s20}_cracks!|Il tuo {s20} è rotto!
qstr_Your_{s20}_falls_apa|Il tuo {s20} cade a pezzi!
qstr_Your_spear_broke!|La tua lancia si è spezzatata!
qstr_A_round_steel_shield_c|Uno scudo d'acciaio rotondo, come quelli portati dagli uomini addestrati a Winterfell.
qstr_Lances_are_likely_to|Le lance spossono rompersi al momento dell'impatto.^Dovresti sempre portare un'arma di scorta.
qstr_Spears_are_likely_to|Le lance rischiano di incurvarsi, scheggiarsi e rompersi in combattimento.^Dovresti sempre portare un'arma di scorta.
; qstr_This_area_of_Braavos|This area of Braavos can best be described as the very core of the city.^^ You can almost see the strings that are being pulled from here, the coin and wealth that comes and goes at seemingly endless rates. Though all the Free Cities have their own banks, the Iron Bank is richer and more powerful than all the rest combined, though one would not immediatly think so when observing the keyholders and justiciars, all of whom are dressed in drab coats of brown and grey. Here you can buy the land that is cultivated all along the western shores of northern Essos, the area known as the Braavosian Coastlands, and benefit from the ones working hard, while also acquiring a steady income to fund whatever endeavors you wish. Of course you might not have the coin required to do so, but the servants of Iron Bank are known to have some spare change, and will gladly lend you whatever you require, as long as the loan is repayed. Those who default on their promises meet a grizzly fate, and the people of Braavos have a saying 'The Iron Bank will have its due'.
; qstr_There_are_currently_|There are currently {reg2} acres of land available for cultivation to provide them with  food and other goods. You own {reg3} acres of land in this town. You currently owe the moneylenders of {s1} {reg4} coins. The interest rate is 20% and the contract period amounts  to 2 weeks. If you dont manage to pay off your debt until the deadline, the interest is raised to 40%. Buying an existing acre costs {reg9} denars, while it sells for {reg10} denars. Building a new one requires {reg11} denars. The rent paid to landowners currently accumulates to {reg13} coins per acre every 2 weeks and has to be collected in the town. Land wont be rented if a town is already well supplied.
qstr_You_can_t_sell_0_acr|Non puoi vendere 0 acri di terra.
qstr_You_can_t_buy_0_acre|Non puoi comprare 0 acri di terra.
qstr_You_can_t_borrow_0_d|Si puoi prendere in prestito 0 denari.
qstr_You_can_t_pay_back_0|Non puoi rimborsare 0 denari.
; qstr_There_are_currently_{|There are currently {reg2} acres of land available for cultivation to provide the people of Braavos with  grain, corn, olives and other goods. You own {reg3} acres of land spread out across the Braavosian Coastlands. You currently owe the Iron Bank {reg4} coins. The interest rate is 20% and the contract period amounts  to 2 weeks. If you dont manage to pay off your debt until the deadline, the interest is raised to 40%. Buying an existing acre costs {reg9} coins, while it sells for {reg10} coins. Building a new one requires {reg11} coins. The rent paid to landowners currently accumulates to {reg13} coins per acre every 2 weeks and is delivered to the servants of the Iron Bank, for safekeeping in the vaults. You can collect your rents by visiting the bank. Land won't be rented if the people of Braavos are already well supplied.
qstr_You_ve_lost_15_one_h|Hai perso 15 punti in competenza armi ad una mano.
qstr_You_ve_gained_5_one_|Hai guadagnato 5 punti in competenza armi ad una mano.
qstr_You_ve_lost_5_one_ha|Hai perso 5 punti in competenza armi ad una mano.
qstr_You_ve_lost_20_one_h|Hai perso 20 punti in competenza armi ad una mano.
qstr_You_ve_gained_10_one|Hai guadagnato 10 punti in competenza armi ad una mano.
qstr_You_ve_lost_2_one_ha|Hai perso 2 punti in competenza armi ad una mano.
qstr_You_ve_lost_10_one_h|Hai perso 10 punti in competenza armi ad una mano.
qstr_You_missed_the_deadli|E' finito il termine per saldare il debito alla Iron Bank. Ora il tasso di interesse cresce del 50%.
qstr_Your_debt_to_the_Iro|Il vostro debito con la  Iron Bank è ormai talmente elevato che hanno rinunciato a riottenere i loro soldi indietro. Ma conoscono moltri altri modi per rientrare delle spese...
qstr_You_ve_been_knocked_unconscious!|Hai perso i sensi!
qstr_You_have_defeated_Se|Hai sconfitto Ser Raymun Templeton.
qstr_Return_to_Ser_Alyn_T|Ritorna da Ser Alyn Tollett.
qstr_Receive_your_reward.|Ricevi la tua ricompensa.
qstr_You_ve_gained_35_ren|Hai guadagnato 35 punti fama.
qstr_You_ve_gained_2_agil|Hai guadagnato 2 punti agilità.
; qstr_You_have_beaten_the_t|You have beaten the twins!
qstr_Delicious!_The_cook_|Delizioso! Il cuoco lo ha condito con del pepe!
qstr_Delicious!_This_cook|Delizioso! Questo cuoco sa quello che fa!
qstr_You_can_t_afford_tha|Non posso permettermelo.
; qstr_This_does_nothing:|This does nothing:
qstr_We_re_not_afraid_of_y|Non ci dispiace per voi. È tempo di spaccare un po' di teste!
qstr_{playername}_when_we_|{playername}, quando abbiamo cominciato il nostro lungo cammino, poche persone avevano il coraggio di aiutarmi. E ancor meno avevano il coraggio di mettere le loro vite a rischio per la mia causa. Non hanno però esitato un attimo a gettarsi nella mischia contro i miei nemici. Siamo andati avanti insieme, e c'erano tempi nei quali stavo per perdere ogni speranza. Ma con l'aiuto di Dio, siamo riusciti a prevalere. Ora per me è il momento di lasciare la vostra Compagnia e di prendere ciò che è mio di diritto. D'ora in poi, sopporterò la grande responsabilità di governare {s3}. Ci sono ancora molte sfide dinnanzi a noi e conto sul vostro aiuto per superarle. Certamente, rimarrete sempre il mio primo vassallo.
qstr_{s1}__embassy_|{s1} (ambasciata)
qstr___{reg1}_coins_per_n| ({reg1} denari per notte)
qstr_Moreover_you_earn_{re|In più, guadagni {reg8} denari dalle scommesse piazzate sulla tua stessa persona...
qstr_^Buying_{s4}_here_and|^Comprando {s4} qui e vendendo questo a {s5} dovresti avere un profitto di {reg6} denari per oggetto.{s3}
qstr_You_stumble_and_fall!|Inciampi e cadi!
; qstr_Light_spears_are_lik|Light spears are likely to crack, splinter and break in combat.^You should always carry a secondary weapon.
qstr__You_start_performin|Inizi aiutanto i contadini a fare i lavori più pesanti.
qstr_You_lose_10_renown.|Hai perso 10 punti fama.
qstr__You_ve_been_carried|Sei stato portato via come prigioniero.
qstr__The_village_is_being|Il villaggio è stato saccheggiato. Non c'è più bisogno di te nei campi.
qstr__The_village_is_being_|Il villaggio è infestato dai banditi. Non c'è più bisogno di te nei campi.
qstr_You_improve_your_ren|Hai aumentato la tua relazione con il villaggio.
qstr_Alas_you_don_t_impro|Aimhè, non sei riuscito ad aumentare la relazione con il villaggio.
qstr_Working_in_the_field|Lavorare nei campi è faticoso, ma hai guadagnato {reg1}  punti esperienza e ricevi {s1}. {s2}.
qstr_You_keep_working_har|Continui a lavorare sodo per il villaggio...
qstr_Your_strenuous_villa|Il tuo faticoso lavoro al villaggio è finito.
qstr_You_begin_working_in|Stai lavorando nei campi.
qstr_Working_in_the_fields|Solo i contadini devono lavorare i campi!
qstr_You_ve_been_carried_|Sei stato portato via come prigioniero.
qstr_The_village_is_being|Il villaggio è stato saccheggiato. Non c'è più bisogno di te nei campi.
qstr_The_village_is_being_|Il villaggio è infestato dai banditi. Non c'è più bisogno di te nei campi.
qstr_You_improve_your_rel|Hai aumentato la tua relazione con il villaggio.
qstr_Alas_you_don_t_improv|Aimhè, non sei riuscito ad aumentare la relazione con il villaggio.
qstr_Working_in_the_fields_|Lavorare nei campi è faticoso, ma hai guadagnato {reg1}  punti esperienza e ricevi {s1}. {s2}.
qstr_You_keep_working_hard|Continui a lavorare sodo per il villaggio.
qstr__Like_farmer_you_los|Come contadino, perdi fama e reputazione.
qstr__You_ve_been_carried_|Sei stato portato via come prigioniero. Smetti di lavorare.
qstr__The_village_is_being_r|Il villaggio è infestato dai banditi. Smetti di lavorare.
qstr__The_village_is_being_i|Il villaggio è infestato dai banditi. Smetti di lavorare.
qstr__You_improve_your_re|Hai aumentato la tua relazione con il villaggio.
qstr__Alas_you_don_t_impr|Aimhè, non sei riuscito ad aumentare la relazione con il villaggio.
; qstr_Here_are_the_results|Here are the results of your hard work: You exhaust yourself, You gain {reg1} xps, you receive some {s1}. {s2}. Peasant life is hard, but you feel good.
qstr_You_start_working_in|Inizi a lavorare nei campi, a fianco dei contadini.
qstr_Working_in_the_field_|Solo gli sporchi contadini lavorano nei campi!
qstr_The_village_is_being_r|Il villaggio è stato saccheggiato. Smetti di lavorare nei campi.
qstr_The_village_is_being_i|Il villaggio è infestato dai banditi. Smetti di lavorare nei campi.
qstr__You_improve_your_rel|Hai aumentato la tua relazione con il villaggio.
qstr__Alas_you_don_t_impro|Aimhè, non sei riuscito ad aumentare la relazione con il villaggio.
qstr_You_ve_finished_work|Hai finito di lavorare al villaggio, e sei esausto, ma hai guadagnato {reg1}  punti esperienza e ricevi {s1}. {s2}.
qstr_You_keep_working_for|Continui a lavorare al villaggio...
qstr__Alas_you_don_t_improv|Aimhè, non sei riuscito ad aumentare la relazione con il villaggio.
qstr_You_ve_finished_worki|Hai finito di lavorare al villaggio, e sei esausto, ma hai guadagnato {reg1}  punti esperienza e ricevi {s1}. {s2}.
qstr_Part_of_your_food_was|Parte del tuo cibo è stata distribuita.
qstr_You_managed_to_catch_|Riesci a prendere un grosso pesce, e al suo interno trovi un'altro pesce! Lo affumichi al fuoco.
; qstr_The_line_broke!|The line broke!
; qstr__When_you_give_him_ar| When you give him armor and food, he suddenly appear as a mighty warrior.
qstr__The_priest_bless_you_|Il prete vi benedice e potete continuare sulla vostra strada.
qstr_The_septon_bless_you_a|Il septon vi benedice e potete continuare sulla vostra strada.
qstr_{s10}|{s10}
qstr_A_jubilant_young_maid|Una esultante fanciulla ti ha regalato uno splendido corsiero.
qstr_After_two_hours_the_|Dopo due ore i banditi ritornano con un buon bottino e la testa dell'anziano del villaggio...
qstr_The_ruler_of_{s3}_app|Il sovrano di {s3} si congratura pe la tua valorosa vittoria, e ti ha regalato una maestosa ascia a due mani.
qstr_A_young_maiden_from_|una giovane fanciulla di {s3} ti ha regalato una stupenda spada.
qstr_A_young_noble_from_{|Un giovane nobile di {s3} ti ha regalato un'eccelsa spada curva.
qstr_A_wealthy_merchant_f|Un ricco mercante di {s3} ti ha regalato un megnifico destriero.
qstr_A_jubilant_merchant_g|Un esultante giovane mercante ti ha regalato un magnifico corsiero.
qstr_A_shy_young_maiden_f|Una timida fanciulla di {s3} ti ha regalato un magnifico palafreno.
qstr_The_ruler_of_{s3}_gift_yo|Il sovrano di {s3} ti ha regalato un magnifico palafreno.
; qstr_The_merchant_gave_you|The merchant gave you a heavy bag of silver, enough to start your own career as a sellsword, merchant or outlaw, or begin the long and arduous journey towards lordship. You can strike out on your own, or search the town of Weeping Tower for people who might have need of your services. Talk to septon Garibald in the castle hall of Weeping Tower to learn more.
; qstr_A_lady_of_{s3}_applau|A lady of {s3} applauds your victory, and gift you a fine bow, carved from the branches of a weirwood.
qstr_One_of_the_nobles_of_|Uno dei nobili di {s3} ti ha regalato un pregevole arco, decorato da un maestro artigiano.
; qstr_The_ruler_of_{s3}_gift_you|The ruler of {s3} gift you a fine bow, crafted from the bones of a long dead dragon.
qstr_The_ruler_of_{s3}_gift_you_|Il sovrano di {s3} ti ha regalato un pregevole arco, decorato da un maestro artigiano.
qstr_The_nobles_and_merchan|I nobili e i mercanti di {s3} ti hanno regalato una stupenda spada, forgiata da un maestro armaiolo.
qstr_A_young_maiden_from_a|Una giovane fanciulla di nobili origini ti ha regalato una stupenda spada, forgiata dal migliore armaiolo di {s3}.
qstr_A_young_nobleman_gif|Un giovane nobile ti ha regalato un'eccelsa spada curva, forgiata dal migliore fabbro di {s3}.
qstr_A_young_knight_gift_y|Un giovane cavaliere ti ha regalato la sua spada, finemente battuta e decorata in argento.
qstr_The_ruler_of_{s3}_gift_you_a|Il sovrano di {s3} ti ha regalato uno stupendo destriero, il migliore della sua scuderia.
; qstr_The_local_septon_gift|The local septon gift you a fine valyrian dagger, wrought in dragonflame.
qstr_A_jubilant_young_maide|Una esultante fanciulla ti ha regalato uno stupendol corsiero, ben addestrato e molto veloce.
qstr_A_jubilant_young_mer|Un esultante giovane mercante ti ha regalato uno stupendo corsiero.
qstr_The_ruler_of_{s3}_gift_you_a_|Il sovrano di {s3} ti ha regalato uno stupendo palafreno, il migliore della sua scuderia.
qstr_The_leading_merchant|Il gran mercante di {s3} ti ha regalato una grossa borsa di monete, come ricompensa per la tua valorosa vittoria.
qstr_One_of_the_constable|Uno dei conestabili di {s3} ti ha regalato una piccola borsa di monete, porgendoti i suoi ringraziamenti. A quanto pare, ha vinto molto scommettendo su di voi.
